date,drug_name,sales
2024-03-23,Dolo650,114
2024-03-24,Dolo650,118
2024-03-25,Dolo650,127
2024-03-26,Dolo650,125
2024-03-27,Dolo650,123
2024-03-28,Dolo650,116
2024-03-29,Dolo650,112
2024-03-30,Dolo650,113
2024-03-31,Dolo650,119
2024-04-01,Dolo650,123
2024-04-02,Dolo650,128
2024-04-03,Dolo650,121
2024-04-04,Dolo650,114
2024-04-05,Dolo650,106
2024-04-06,Dolo650,110
2024-04-07,Dolo650,117
2024-04-08,Dolo650,125
2024-04-09,Dolo650,127
2024-04-10,Dolo650,123
2024-04-11,Dolo650,115
2024-04-12,Dolo650,104
2024-04-13,Dolo650,106
2024-04-14,Dolo650,118
2024-04-15,Dolo650,126
2024-04-16,Dolo650,129
2024-04-17,Dolo650,122
2024-04-18,Dolo650,114
2024-04-19,Dolo650,109
2024-04-20,Dolo650,110
2024-04-21,Dolo650,121
2024-04-22,Dolo650,127
2024-04-23,Dolo650,130
2024-04-24,Dolo650,123
2024-04-25,Dolo650,119
2024-04-26,Dolo650,111
2024-04-27,Dolo650,110
2024-04-28,Dolo650,121
2024-04-29,Dolo650,124
2024-04-30,Dolo650,129
2024-05-01,Dolo650,124
2024-05-02,Dolo650,115
2024-05-03,Dolo650,109
2024-05-04,Dolo650,109
2024-05-05,Dolo650,118
2024-05-06,Dolo650,127
2024-05-07,Dolo650,127
2024-05-08,Dolo650,127
2024-05-09,Dolo650,110
2024-05-10,Dolo650,109
2024-05-11,Dolo650,112
2024-05-12,Dolo650,121
2024-05-13,Dolo650,126
2024-05-14,Dolo650,132
2024-05-15,Dolo650,121
2024-05-16,Dolo650,114
2024-05-17,Dolo650,111
2024-05-18,Dolo650,114
2024-05-19,Dolo650,117
2024-05-20,Dolo650,133
2024-05-21,Dolo650,128
2024-05-22,Dolo650,122
2024-05-23,Dolo650,117
2024-05-24,Dolo650,110
2024-05-25,Dolo650,111
2024-05-26,Dolo650,121
2024-05-27,Dolo650,125
2024-05-28,Dolo650,126
2024-05-29,Dolo650,123
2024-05-30,Dolo650,118
2024-05-31,Dolo650,109
2024-06-01,Dolo650,116
2024-06-02,Dolo650,123
2024-06-03,Dolo650,129
2024-06-04,Dolo650,131
2024-06-05,Dolo650,125
2024-06-06,Dolo650,116
2024-06-07,Dolo650,110
2024-06-08,Dolo650,112
2024-06-09,Dolo650,118
2024-06-10,Dolo650,124
2024-06-11,Dolo650,133
2024-06-12,Dolo650,125
2024-06-13,Dolo650,116
2024-06-14,Dolo650,112
2024-06-15,Dolo650,111
2024-06-16,Dolo650,119
2024-06-17,Dolo650,128
2024-06-18,Dolo650,133
2024-06-19,Dolo650,123
2024-06-20,Dolo650,111
2024-06-21,Dolo650,110
2024-06-22,Dolo650,115
2024-06-23,Dolo650,118
2024-06-24,Dolo650,126
2024-06-25,Dolo650,131
2024-06-26,Dolo650,131
2024-06-27,Dolo650,114
2024-06-28,Dolo650,109
2024-06-29,Dolo650,114
2024-06-30,Dolo650,124
2024-07-01,Dolo650,128
2024-07-02,Dolo650,128
2024-07-03,Dolo650,127
2024-07-04,Dolo650,118
2024-07-05,Dolo650,115
2024-07-06,Dolo650,115
2024-07-07,Dolo650,123
2024-07-08,Dolo650,129
2024-07-09,Dolo650,136
2024-07-10,Dolo650,125
2024-07-11,Dolo650,116
2024-07-12,Dolo650,116
2024-07-13,Dolo650,111
2024-07-14,Dolo650,118
2024-07-15,Dolo650,130
2024-07-16,Dolo650,132
2024-07-17,Dolo650,126
2024-07-18,Dolo650,119
2024-07-19,Dolo650,110
2024-07-20,Dolo650,114
2024-07-21,Dolo650,121
2024-07-22,Dolo650,128
2024-07-23,Dolo650,132
2024-07-24,Dolo650,128
2024-07-25,Dolo650,122
2024-07-26,Dolo650,114
2024-07-27,Dolo650,109
2024-07-28,Dolo650,122
2024-07-29,Dolo650,130
2024-07-30,Dolo650,134
2024-07-31,Dolo650,127
2024-08-01,Dolo650,120
2024-08-02,Dolo650,113
2024-08-03,Dolo650,118
2024-08-04,Dolo650,122
2024-08-05,Dolo650,131
2024-08-06,Dolo650,134
2024-08-07,Dolo650,126
2024-08-08,Dolo650,117
2024-08-09,Dolo650,112
2024-08-10,Dolo650,113
2024-08-11,Dolo650,124
2024-08-12,Dolo650,127
2024-08-13,Dolo650,129
2024-08-14,Dolo650,131
2024-08-15,Dolo650,117
2024-08-16,Dolo650,113
2024-08-17,Dolo650,112
2024-08-18,Dolo650,123
2024-08-19,Dolo650,129
2024-08-20,Dolo650,130
2024-08-21,Dolo650,130
2024-08-22,Dolo650,121
2023-01-01,Pantoprazole,66
2023-01-02,Pantoprazole,74
2023-01-03,Pantoprazole,79
2023-01-04,Pantoprazole,69
2023-01-05,Pantoprazole,66
2023-01-06,Pantoprazole,61
2023-01-07,Pantoprazole,61
2023-01-08,Pantoprazole,69
2023-01-09,Pantoprazole,74
2023-01-10,Pantoprazole,79
2023-01-11,Pantoprazole,73
2023-01-12,Pantoprazole,62
2023-01-13,Pantoprazole,58
2023-01-14,Pantoprazole,60
2023-01-15,Pantoprazole,68
2023-01-16,Pantoprazole,74
2023-01-17,Pantoprazole,80
2023-01-18,Pantoprazole,72
2023-01-19,Pantoprazole,64
2023-01-20,Pantoprazole,58
2023-01-21,Pantoprazole,62
2023-01-22,Pantoprazole,69
2023-01-23,Pantoprazole,79
2023-01-24,Pantoprazole,79
2023-01-25,Pantoprazole,73
2023-01-26,Pantoprazole,63
2023-01-27,Pantoprazole,61
2023-01-28,Pantoprazole,61
2023-01-29,Pantoprazole,69
2023-01-30,Pantoprazole,76
2023-01-31,Pantoprazole,78
2023-02-01,Pantoprazole,73
2023-02-02,Pantoprazole,69
2023-02-03,Pantoprazole,57
2023-02-04,Pantoprazole,60
2023-02-05,Pantoprazole,72
2023-02-06,Pantoprazole,76
2023-02-07,Pantoprazole,78
2023-02-08,Pantoprazole,76
2023-02-09,Pantoprazole,62
2023-02-10,Pantoprazole,61
2023-02-11,Pantoprazole,62
2023-02-12,Pantoprazole,70
2023-02-13,Pantoprazole,78
2023-02-14,Pantoprazole,78
2023-02-15,Pantoprazole,76
2023-02-16,Pantoprazole,64
2023-02-17,Pantoprazole,61
2023-02-18,Pantoprazole,64
2023-02-19,Pantoprazole,72
2023-02-20,Pantoprazole,77
2023-02-21,Pantoprazole,80
2023-02-22,Pantoprazole,73
2023-02-23,Pantoprazole,70
2023-02-24,Pantoprazole,62
2023-02-25,Pantoprazole,62
2023-02-26,Pantoprazole,70
2023-02-27,Pantoprazole,79
2023-02-28,Pantoprazole,81
2023-03-01,Pantoprazole,74
2023-03-02,Pantoprazole,65
2023-03-03,Pantoprazole,60
2023-03-04,Pantoprazole,60
2023-03-05,Pantoprazole,72
2023-03-06,Pantoprazole,76
2023-03-07,Pantoprazole,78
2023-03-08,Pantoprazole,75
2023-03-09,Pantoprazole,66
2023-03-10,Pantoprazole,61
2023-03-11,Pantoprazole,61
2023-03-12,Pantoprazole,70
2023-03-13,Pantoprazole,80
2023-03-14,Pantoprazole,81
2023-03-15,Pantoprazole,76
2023-03-16,Pantoprazole,66
2023-03-17,Pantoprazole,61
2023-03-18,Pantoprazole,63
2023-03-19,Pantoprazole,69
2023-03-20,Pantoprazole,81
2023-03-21,Pantoprazole,83
2023-03-22,Pantoprazole,77
2023-03-23,Pantoprazole,66
2023-03-24,Pantoprazole,62
2023-03-25,Pantoprazole,65
2023-03-26,Pantoprazole,68
2023-03-27,Pantoprazole,82
2023-03-28,Pantoprazole,77
2023-03-29,Pantoprazole,77
2023-03-30,Pantoprazole,70
2023-03-31,Pantoprazole,61
2023-04-01,Pantoprazole,63
2023-04-02,Pantoprazole,72
2023-04-03,Pantoprazole,83
2023-04-04,Pantoprazole,80
2023-04-05,Pantoprazole,74
2023-04-06,Pantoprazole,66
2023-04-07,Pantoprazole,58
2023-04-08,Pantoprazole,65
2023-04-09,Pantoprazole,70
2023-04-10,Pantoprazole,79
2023-04-11,Pantoprazole,83
2023-04-12,Pantoprazole,75
2023-04-13,Pantoprazole,69
2023-04-14,Pantoprazole,60
2023-04-15,Pantoprazole,66
2023-04-16,Pantoprazole,72
2023-04-17,Pantoprazole,79
2023-04-18,Pantoprazole,82
2023-04-19,Pantoprazole,73
2023-04-20,Pantoprazole,68
2023-04-21,Pantoprazole,62
2023-04-22,Pantoprazole,61
2023-04-23,Pantoprazole,70
2023-04-24,Pantoprazole,79
2023-04-25,Pantoprazole,80
2023-04-26,Pantoprazole,71
2023-04-27,Pantoprazole,70
2023-04-28,Pantoprazole,62
2023-04-29,Pantoprazole,60
2023-04-30,Pantoprazole,76
2023-05-01,Pantoprazole,82
2023-05-02,Pantoprazole,81
2023-05-03,Pantoprazole,75
2023-05-04,Pantoprazole,69
2023-05-05,Pantoprazole,63
2023-05-06,Pantoprazole,65
2023-05-07,Pantoprazole,71
2023-05-08,Pantoprazole,82
2023-05-09,Pantoprazole,81
2023-05-10,Pantoprazole,78
2023-05-11,Pantoprazole,66
2023-05-12,Pantoprazole,68
2023-05-13,Pantoprazole,66
2023-05-14,Pantoprazole,78
2023-05-15,Pantoprazole,82
2023-05-16,Pantoprazole,81
2023-05-17,Pantoprazole,79
2023-05-18,Pantoprazole,70
2023-05-19,Pantoprazole,64
2023-05-20,Pantoprazole,66
2023-05-21,Pantoprazole,74
2023-05-22,Pantoprazole,79
2023-05-23,Pantoprazole,80
2023-05-24,Pantoprazole,76
2023-05-25,Pantoprazole,69
2023-05-26,Pantoprazole,63
2023-05-27,Pantoprazole,63
2023-05-28,Pantoprazole,74
2023-05-29,Pantoprazole,81
2023-05-30,Pantoprazole,83
2023-05-31,Pantoprazole,77
2023-06-01,Pantoprazole,68
2023-06-02,Pantoprazole,62
2023-06-03,Pantoprazole,67
2023-06-04,Pantoprazole,72
2023-06-05,Pantoprazole,81
2023-06-06,Pantoprazole,86
2023-06-07,Pantoprazole,77
2023-06-08,Pantoprazole,71
2023-06-09,Pantoprazole,65
2023-06-10,Pantoprazole,66
2023-06-11,Pantoprazole,74
2023-06-12,Pantoprazole,81
2023-06-13,Pantoprazole,83
2023-06-14,Pantoprazole,77
2023-06-15,Pantoprazole,69
2023-06-16,Pantoprazole,63
2023-06-17,Pantoprazole,68
2023-06-18,Pantoprazole,70
2023-06-19,Pantoprazole,82
2023-06-20,Pantoprazole,84
2023-06-21,Pantoprazole,79
2023-06-22,Pantoprazole,71
2023-06-23,Pantoprazole,63
2023-06-24,Pantoprazole,67
2023-06-25,Pantoprazole,70
2023-06-26,Pantoprazole,81
2023-06-27,Pantoprazole,85
2023-06-28,Pantoprazole,76
2023-06-29,Pantoprazole,70
2023-06-30,Pantoprazole,63
2023-07-01,Pantoprazole,66
2023-07-02,Pantoprazole,73
2023-07-03,Pantoprazole,79
2023-07-04,Pantoprazole,85
2023-07-05,Pantoprazole,78
2023-07-06,Pantoprazole,71
2023-07-07,Pantoprazole,66
2023-07-08,Pantoprazole,69
2023-07-09,Pantoprazole,75
2023-07-10,Pantoprazole,85
2023-07-11,Pantoprazole,82
2023-07-12,Pantoprazole,81
2023-07-13,Pantoprazole,71
2023-07-14,Pantoprazole,65
2023-07-15,Pantoprazole,68
2023-07-16,Pantoprazole,73
2023-07-17,Pantoprazole,80
2023-07-18,Pantoprazole,88
2023-07-19,Pantoprazole,79
2023-07-20,Pantoprazole,70
2023-07-21,Pantoprazole,63
2023-07-22,Pantoprazole,64
2023-07-23,Pantoprazole,75
2023-07-24,Pantoprazole,82
2023-07-25,Pantoprazole,85
2023-07-26,Pantoprazole,79
2023-07-27,Pantoprazole,76
2023-07-28,Pantoprazole,65
2023-07-29,Pantoprazole,70
2023-07-30,Pantoprazole,78
2023-07-31,Pantoprazole,84
2023-08-01,Pantoprazole,84
2023-08-02,Pantoprazole,77
2023-08-03,Pantoprazole,72
2023-08-04,Pantoprazole,67
2023-08-05,Pantoprazole,71
2023-08-06,Pantoprazole,73
2023-08-07,Pantoprazole,83
2023-08-08,Pantoprazole,83
2023-08-09,Pantoprazole,78
2023-08-10,Pantoprazole,72
2023-08-11,Pantoprazole,64
2023-08-12,Pantoprazole,66
2023-08-13,Pantoprazole,77
2023-08-14,Pantoprazole,84
2023-08-15,Pantoprazole,86
2023-08-16,Pantoprazole,79
2023-08-17,Pantoprazole,74
2023-08-18,Pantoprazole,66
2023-08-19,Pantoprazole,73
2023-08-20,Pantoprazole,76
2023-08-21,Pantoprazole,79
2023-08-22,Pantoprazole,81
2023-08-23,Pantoprazole,81
2023-08-24,Pantoprazole,74
2023-08-25,Pantoprazole,65
2023-08-26,Pantoprazole,72
2023-08-27,Pantoprazole,79
2023-08-28,Pantoprazole,84
2023-08-29,Pantoprazole,87
2023-08-30,Pantoprazole,82
2023-08-31,Pantoprazole,76
2023-09-01,Pantoprazole,68
2023-09-02,Pantoprazole,69
2023-09-03,Pantoprazole,78
2023-09-04,Pantoprazole,85
2023-09-05,Pantoprazole,88
2023-09-06,Pantoprazole,77
2023-09-07,Pantoprazole,73
2023-09-08,Pantoprazole,68
2023-09-09,Pantoprazole,68
2023-09-10,Pantoprazole,78
2023-09-11,Pantoprazole,88
2023-09-12,Pantoprazole,87
2023-09-13,Pantoprazole,82
2023-09-14,Pantoprazole,75
2023-09-15,Pantoprazole,67
2023-09-16,Pantoprazole,67
2023-09-17,Pantoprazole,78
2023-09-18,Pantoprazole,80
2023-09-19,Pantoprazole,82
2023-09-20,Pantoprazole,82
2023-09-21,Pantoprazole,68
2023-09-22,Pantoprazole,64
2023-09-23,Pantoprazole,68
2023-09-24,Pantoprazole,75
2023-09-25,Pantoprazole,84
2023-09-26,Pantoprazole,89
2023-09-27,Pantoprazole,82
2023-09-28,Pantoprazole,71
2023-09-29,Pantoprazole,70
2023-09-30,Pantoprazole,66
2023-10-01,Pantoprazole,78
2023-10-02,Pantoprazole,82
2023-10-03,Pantoprazole,87
2023-10-04,Pantoprazole,81
2023-10-05,Pantoprazole,75
2023-10-06,Pantoprazole,69
2023-10-07,Pantoprazole,68
2023-10-08,Pantoprazole,76
2023-10-09,Pantoprazole,85
2023-10-10,Pantoprazole,91
2023-10-11,Pantoprazole,85
2023-10-12,Pantoprazole,71
2023-10-13,Pantoprazole,69
2023-10-14,Pantoprazole,66
2023-10-15,Pantoprazole,77
2023-10-16,Pantoprazole,84
2023-10-17,Pantoprazole,90
2023-10-18,Pantoprazole,79
2023-10-19,Pantoprazole,74
2023-10-20,Pantoprazole,68
2023-10-21,Pantoprazole,70
2023-10-22,Pantoprazole,81
2023-10-23,Pantoprazole,89
2023-10-24,Pantoprazole,87
2023-10-25,Pantoprazole,82
2023-10-26,Pantoprazole,71
2023-10-27,Pantoprazole,68
2023-10-28,Pantoprazole,74
2023-10-29,Pantoprazole,78
2023-10-30,Pantoprazole,87
2023-10-31,Pantoprazole,85
2023-11-01,Pantoprazole,82
2023-11-02,Pantoprazole,75
2023-11-03,Pantoprazole,69
2023-11-04,Pantoprazole,72
2023-11-05,Pantoprazole,77
2023-11-06,Pantoprazole,83
2023-11-07,Pantoprazole,90
2023-11-08,Pantoprazole,81
2023-11-09,Pantoprazole,75
2023-11-10,Pantoprazole,70
2023-11-11,Pantoprazole,67
2023-11-12,Pantoprazole,81
2023-11-13,Pantoprazole,85
2023-11-14,Pantoprazole,88
2023-11-15,Pantoprazole,82
2023-11-16,Pantoprazole,78
2023-11-17,Pantoprazole,72
2023-11-18,Pantoprazole,67
2023-11-19,Pantoprazole,83
2023-11-20,Pantoprazole,85
2023-11-21,Pantoprazole,93
2023-11-22,Pantoprazole,83
2023-11-23,Pantoprazole,74
2023-11-24,Pantoprazole,69
2023-11-25,Pantoprazole,70
2023-11-26,Pantoprazole,84
2023-11-27,Pantoprazole,87
2023-11-28,Pantoprazole,88
2023-11-29,Pantoprazole,84
2023-11-30,Pantoprazole,73
2023-12-01,Pantoprazole,73
2023-12-02,Pantoprazole,68
2023-12-03,Pantoprazole,78
2023-12-04,Pantoprazole,89
2023-12-05,Pantoprazole,89
2023-12-06,Pantoprazole,85
2023-12-07,Pantoprazole,78
2023-12-08,Pantoprazole,72
2023-12-09,Pantoprazole,72
2023-12-10,Pantoprazole,84
2023-12-11,Pantoprazole,86
2023-12-12,Pantoprazole,89
2023-12-13,Pantoprazole,84
2023-12-14,Pantoprazole,75
2023-12-15,Pantoprazole,68
2023-12-16,Pantoprazole,69
2023-12-17,Pantoprazole,81
2023-12-18,Pantoprazole,86
2023-12-19,Pantoprazole,93
2023-12-20,Pantoprazole,84
2023-12-21,Pantoprazole,75
2023-12-22,Pantoprazole,72
2023-12-23,Pantoprazole,73
2023-12-24,Pantoprazole,80
2023-12-25,Pantoprazole,86
2023-12-26,Pantoprazole,97
2023-12-27,Pantoprazole,85
2023-12-28,Pantoprazole,78
2023-12-29,Pantoprazole,68
2023-12-30,Pantoprazole,71
2023-12-31,Pantoprazole,84
2024-01-01,Pantoprazole,91
2024-01-02,Pantoprazole,91
2024-01-03,Pantoprazole,84
2024-01-04,Pantoprazole,75
2024-01-05,Pantoprazole,69
2024-01-06,Pantoprazole,70
2024-01-07,Pantoprazole,82
2024-01-08,Pantoprazole,89
2024-01-09,Pantoprazole,92
2024-01-10,Pantoprazole,84
2024-01-11,Pantoprazole,77
2024-01-12,Pantoprazole,70
2024-01-13,Pantoprazole,71
2024-01-14,Pantoprazole,84
2024-01-15,Pantoprazole,89
2024-01-16,Pantoprazole,91
2024-01-17,Pantoprazole,87
2024-01-18,Pantoprazole,77
2024-01-19,Pantoprazole,72
2024-01-20,Pantoprazole,71
2024-01-21,Pantoprazole,79
2024-01-22,Pantoprazole,87
2024-01-23,Pantoprazole,92
2024-01-24,Pantoprazole,85
2024-01-25,Pantoprazole,75
2024-01-26,Pantoprazole,72
2024-01-27,Pantoprazole,74
2024-01-28,Pantoprazole,80
2024-01-29,Pantoprazole,89
2024-01-30,Pantoprazole,92
2024-01-31,Pantoprazole,84
2024-02-01,Pantoprazole,78
2024-02-02,Pantoprazole,72
2024-02-03,Pantoprazole,71
2024-02-04,Pantoprazole,82
2024-02-05,Pantoprazole,90
2024-02-06,Pantoprazole,90
2024-02-07,Pantoprazole,85
2024-02-08,Pantoprazole,75
2024-02-09,Pantoprazole,71
2024-02-10,Pantoprazole,74
2024-02-11,Pantoprazole,80
2024-02-12,Pantoprazole,86
2024-02-13,Pantoprazole,90
2024-02-14,Pantoprazole,85
2024-02-15,Pantoprazole,79
2024-02-16,Pantoprazole,73
2024-02-17,Pantoprazole,76
2024-02-18,Pantoprazole,80
2024-02-19,Pantoprazole,90
2024-02-20,Pantoprazole,87
2024-02-21,Pantoprazole,87
2024-02-22,Pantoprazole,79
2024-02-23,Pantoprazole,72
2024-02-24,Pantoprazole,75
2024-02-25,Pantoprazole,79
2024-02-26,Pantoprazole,88
2024-02-27,Pantoprazole,93
2024-02-28,Pantoprazole,87
2024-02-29,Pantoprazole,77
2024-03-01,Pantoprazole,74
2024-03-02,Pantoprazole,75
2024-03-03,Pantoprazole,81
2024-03-04,Pantoprazole,90
2024-03-05,Pantoprazole,91
2024-03-06,Pantoprazole,84
2024-03-07,Pantoprazole,81
2024-03-08,Pantoprazole,72
2024-03-09,Pantoprazole,73
2024-03-10,Pantoprazole,79
2024-03-11,Pantoprazole,85
2024-03-12,Pantoprazole,94
2024-03-13,Pantoprazole,89
2024-03-14,Pantoprazole,81
2024-03-15,Pantoprazole,73
2024-03-16,Pantoprazole,74
2024-03-17,Pantoprazole,82
2024-03-18,Pantoprazole,90
2024-03-19,Pantoprazole,95
2024-03-20,Pantoprazole,87
2024-03-21,Pantoprazole,79
2024-03-22,Pantoprazole,72
2024-03-23,Pantoprazole,78
2024-03-24,Pantoprazole,79
2024-03-25,Pantoprazole,88
2024-03-26,Pantoprazole,94
2024-03-27,Pantoprazole,91
2024-03-28,Pantoprazole,78
2024-03-29,Pantoprazole,72
2024-03-30,Pantoprazole,77
2024-03-31,Pantoprazole,84
2024-04-01,Pantoprazole,94
2024-04-02,Pantoprazole,90
2024-04-03,Pantoprazole,90
2024-04-04,Pantoprazole,76
2024-04-05,Pantoprazole,73
2024-04-06,Pantoprazole,76
2024-04-07,Pantoprazole,84
2024-04-08,Pantoprazole,93
2024-04-09,Pantoprazole,90
2024-04-10,Pantoprazole,88
2024-04-11,Pantoprazole,82
2024-04-12,Pantoprazole,74
2024-04-13,Pantoprazole,74
2024-04-14,Pantoprazole,86
2024-04-15,Pantoprazole,90
2024-04-16,Pantoprazole,92
2024-04-17,Pantoprazole,86
2024-04-18,Pantoprazole,79
2024-04-19,Pantoprazole,74
2024-04-20,Pantoprazole,74
2024-04-21,Pantoprazole,82
2024-04-22,Pantoprazole,90
2024-04-23,Pantoprazole,92
2024-04-24,Pantoprazole,88
2024-04-25,Pantoprazole,80
2024-04-26,Pantoprazole,75
2024-04-27,Pantoprazole,77
2024-04-28,Pantoprazole,87
2024-04-29,Pantoprazole,93
2024-04-30,Pantoprazole,96
2024-05-01,Pantoprazole,88
2024-05-02,Pantoprazole,82
2024-05-03,Pantoprazole,74
2024-05-04,Pantoprazole,77
2024-05-05,Pantoprazole,82
2024-05-06,Pantoprazole,93
2024-05-07,Pantoprazole,92
2024-05-08,Pantoprazole,91
2024-05-09,Pantoprazole,82
2024-05-10,Pantoprazole,74
2024-05-11,Pantoprazole,81
2024-05-12,Pantoprazole,84
2024-05-13,Pantoprazole,89
2024-05-14,Pantoprazole,93
2024-05-15,Pantoprazole,87
2024-05-16,Pantoprazole,81
2024-05-17,Pantoprazole,73
2024-05-18,Pantoprazole,76
2024-05-19,Pantoprazole,85
2024-05-20,Pantoprazole,93
2024-05-21,Pantoprazole,95
2024-05-22,Pantoprazole,90
2024-05-23,Pantoprazole,80
2024-05-24,Pantoprazole,72
2024-05-25,Pantoprazole,76
2024-05-26,Pantoprazole,86
2024-05-27,Pantoprazole,93
2024-05-28,Pantoprazole,96
2024-05-29,Pantoprazole,88
2024-05-30,Pantoprazole,83
2024-05-31,Pantoprazole,70
2024-06-01,Pantoprazole,78
2024-06-02,Pantoprazole,88
2024-06-03,Pantoprazole,96
2024-06-04,Pantoprazole,95
2024-06-05,Pantoprazole,87
2024-06-06,Pantoprazole,84
2024-06-07,Pantoprazole,76
2024-06-08,Pantoprazole,77
2024-06-09,Pantoprazole,84
2024-06-10,Pantoprazole,91
2024-06-11,Pantoprazole,96
2024-06-12,Pantoprazole,91
2024-06-13,Pantoprazole,82
2024-06-14,Pantoprazole,74
2024-06-15,Pantoprazole,76
2024-06-16,Pantoprazole,83
2024-06-17,Pantoprazole,92
2024-06-18,Pantoprazole,94
2024-06-19,Pantoprazole,87
2024-06-20,Pantoprazole,83
2024-06-21,Pantoprazole,74
2024-06-22,Pantoprazole,80
2024-06-23,Pantoprazole,87
2024-06-24,Pantoprazole,94
2024-06-25,Pantoprazole,99
2024-06-26,Pantoprazole,88
2024-06-27,Pantoprazole,84
2024-06-28,Pantoprazole,76
2024-06-29,Pantoprazole,84
2024-06-30,Pantoprazole,85
2024-07-01,Pantoprazole,93
2024-07-02,Pantoprazole,97
2024-07-03,Pantoprazole,90
2024-07-04,Pantoprazole,81
2024-07-05,Pantoprazole,75
2024-07-06,Pantoprazole,82
2024-07-07,Pantoprazole,84
2024-07-08,Pantoprazole,95
2024-07-09,Pantoprazole,98
2024-07-10,Pantoprazole,93
2024-07-11,Pantoprazole,81
2024-07-12,Pantoprazole,76
2024-07-13,Pantoprazole,78
2024-07-14,Pantoprazole,84
2024-07-15,Pantoprazole,96
2024-07-16,Pantoprazole,97
2024-07-17,Pantoprazole,94
2024-07-18,Pantoprazole,81
2024-07-19,Pantoprazole,79
2024-07-20,Pantoprazole,81
2024-07-21,Pantoprazole,87
2024-07-22,Pantoprazole,90
2024-07-23,Pantoprazole,96
2024-07-24,Pantoprazole,95
2024-07-25,Pantoprazole,83
2024-07-26,Pantoprazole,79
2024-07-27,Pantoprazole,79
2024-07-28,Pantoprazole,87
2024-07-29,Pantoprazole,91
2024-07-30,Pantoprazole,99
2024-07-31,Pantoprazole,94
2024-08-01,Pantoprazole,81
2024-08-02,Pantoprazole,77
2024-08-03,Pantoprazole,79
2024-08-04,Pantoprazole,88
2024-08-05,Pantoprazole,94
2024-08-06,Pantoprazole,99
2024-08-07,Pantoprazole,92
2024-08-08,Pantoprazole,78
2024-08-09,Pantoprazole,79
2024-08-10,Pantoprazole,82
2024-08-11,Pantoprazole,85
2024-08-12,Pantoprazole,96
2024-08-13,Pantoprazole,101
2024-08-14,Pantoprazole,92
2024-08-15,Pantoprazole,86
2024-08-16,Pantoprazole,77
2024-08-17,Pantoprazole,80
2024-08-18,Pantoprazole,87
2024-08-19,Pantoprazole,95
2024-08-20,Pantoprazole,97
2024-08-21,Pantoprazole,89
2024-08-22,Pantoprazole,83
2023-01-01,Metformin,87
2023-01-02,Metformin,93
2023-01-03,Metformin,94
2023-01-04,Metformin,89
2023-01-05,Metformin,81
2023-01-06,Metformin,77
2023-01-07,Metformin,83
2023-01-08,Metformin,85
2023-01-09,Metformin,93
2023-01-10,Metformin,96
2023-01-11,Metformin,91
2023-01-12,Metformin,83
2023-01-13,Metformin,79
2023-01-14,Metformin,74
2023-01-15,Metformin,82
2023-01-16,Metformin,93
2023-01-17,Metformin,98
2023-01-18,Metformin,88
2023-01-19,Metformin,76
2023-01-20,Metformin,78
2023-01-21,Metformin,79
2023-01-22,Metformin,85
2023-01-23,Metformin,93
2023-01-24,Metformin,95
2023-01-25,Metformin,91
2023-01-26,Metformin,81
2023-01-27,Metformin,78
2023-01-28,Metformin,73
2023-01-29,Metformin,85
2023-01-30,Metformin,93
2023-01-31,Metformin,96
2023-02-01,Metformin,90
2023-02-02,Metformin,84
2023-02-03,Metformin,74
2023-02-04,Metformin,79
2023-02-05,Metformin,88
2023-02-06,Metformin,99
2023-02-07,Metformin,96
2023-02-08,Metformin,92
2023-02-09,Metformin,79
2023-02-10,Metformin,73
2023-02-11,Metformin,81
2023-02-12,Metformin,87
2023-02-13,Metformin,98
2023-02-14,Metformin,94
2023-02-15,Metformin,93
2023-02-16,Metformin,87
2023-02-17,Metformin,79
2023-02-18,Metformin,80
2023-02-19,Metformin,88
2023-02-20,Metformin,92
2023-02-21,Metformin,100
2023-02-22,Metformin,91
2023-02-23,Metformin,84
2023-02-24,Metformin,75
2023-02-25,Metformin,78
2023-02-26,Metformin,91
2023-02-27,Metformin,95
2023-02-28,Metformin,101
2023-03-01,Metformin,92
2023-03-02,Metformin,80
2023-03-03,Metformin,80
2023-03-04,Metformin,79
2023-03-05,Metformin,90
2023-03-06,Metformin,96
2023-03-07,Metformin,95
2023-03-08,Metformin,93
2023-03-09,Metformin,88
2023-03-10,Metformin,80
2023-03-11,Metformin,80
2023-03-12,Metformin,90
2023-03-13,Metformin,97
2023-03-14,Metformin,99
2023-03-15,Metformin,91
2023-03-16,Metformin,85
2023-03-17,Metformin,81
2023-03-18,Metformin,79
2023-03-19,Metformin,91
2023-03-20,Metformin,96
2023-03-21,Metformin,97
2023-03-22,Metformin,95
2023-03-23,Metformin,84
2023-03-24,Metformin,81
2023-03-25,Metformin,80
2023-03-26,Metformin,89
2023-03-27,Metformin,98
2023-03-28,Metformin,99
2023-03-29,Metformin,89
2023-03-30,Metformin,82
2023-03-31,Metformin,81
2023-04-01,Metformin,81
2023-04-02,Metformin,88
2023-04-03,Metformin,94
2023-04-04,Metformin,97
2023-04-05,Metformin,89
2023-04-06,Metformin,85
2023-04-07,Metformin,78
2023-04-08,Metformin,79
2023-04-09,Metformin,89
2023-04-10,Metformin,98
2023-04-11,Metformin,103
2023-04-12,Metformin,91
2023-04-13,Metformin,87
2023-04-14,Metformin,82
2023-04-15,Metformin,80
2023-04-16,Metformin,90
